subscription_id,customer_id,plan_id,status,billing_cycle,start_date,end_date,mrr_usd,discount_pct,trial_end_date,cancellation_reason
1788,1168,3,expired,annual,2025-01-04,2025-05-30,15.83,0,2025-01-18 00:00:00,
1789,1168,4,active,monthly,2025-05-30,,39.0,0,,
1790,1169,2,active,monthly,2023-11-05,,12.0,0,2023-11-19 00:00:00,
1791,1170,3,cancelled,monthly,2023-05-26,2023-11-13,19.0,0,2023-06-09 00:00:00,Switched competitor
1792,1170,3,expired,annual,2023-11-13,2024-09-13,15.83,0,,
1793,1170,4,active,annual,2024-09-13,,32.5,0,,
1794,1171,1,active,monthly,2023-09-23,,0.0,0,,
1795,1172,4,active,annual,2024-08-14,,32.5,0,2024-08-28 00:00:00,
1796,1173,5,active,monthly,2025-08-16,,59.0,0,2025-08-30 00:00:00,
1797,1174,1,expired,monthly,2023-05-07,2023-09-01,0.0,25,,Budget cuts
1798,1174,4,expired,annual,2023-09-01,2024-01-16,32.5,0,,Budget cuts
1799,1174,6,active,annual,2024-01-16,,82.5,0,,
1800,1175,1,cancelled,annual,2023-07-10,2024-06-19,0.0,0,,Too expensive
1801,1175,3,cancelled,annual,2024-06-19,2025-02-01,15.83,0,,Too expensive
1802,1175,7,active,monthly,2025-02-01,,199.0,0,,
1803,1176,1,expired,monthly,2025-02-28,2025-05-03,0.0,0,,
1804,1176,1,cancelled,annual,2025-05-03,2025-09-12,0.0,0,,Too expensive
1805,1176,5,active,annual,2025-09-12,,49.17,0,,
1806,1177,1,expired,annual,2024-03-09,2024-06-03,0.0,0,,
1807,1177,3,expired,annual,2024-06-03,2025-03-17,15.83,0,,Missing features
1808,1177,6,active,annual,2025-03-17,,82.5,0,,
1809,1178,1,cancelled,monthly,2025-04-06,,0.0,20,,Company reorganization
1810,1179,2,expired,annual,2025-09-13,2025-11-13,9.0,10,2025-09-27 00:00:00,Switched competitor
1811,1179,5,active,monthly,2025-11-13,,59.0,0,,
1812,1180,1,active,monthly,2025-07-30,,0.0,0,,
1813,1181,2,cancelled,annual,2024-01-22,,10.0,0,2024-02-05 00:00:00,Not using it
1814,1182,2,cancelled,monthly,2023-11-28,2024-06-23,12.0,0,2023-12-12 00:00:00,Company reorganization
1815,1182,2,cancelled,annual,2024-06-23,,8.5,15,,Too expensive
1816,1183,5,active,annual,2023-11-18,,44.25,10,2023-12-02 00:00:00,
1817,1184,2,active,annual,2024-08-02,,8.0,20,2024-08-16 00:00:00,
1818,1185,3,active,annual,2025-06-06,,15.83,0,2025-06-20 00:00:00,
1819,1186,3,active,monthly,2024-08-02,,19.0,0,2024-08-16 00:00:00,
1820,1187,3,cancelled,annual,2024-07-01,2024-09-17,15.83,0,2024-07-15 00:00:00,Too expensive
1821,1187,2,active,annual,2024-09-17,,10.0,0,,
1822,1188,3,cancelled,monthly,2024-09-09,,19.0,0,2024-09-23 00:00:00,
1823,1189,5,active,monthly,2023-10-17,,59.0,0,2023-10-31 00:00:00,
1824,1190,6,active,annual,2024-08-09,,74.25,10,2024-08-23 00:00:00,
1825,1191,2,active,annual,2025-09-12,,8.5,15,2025-09-26 00:00:00,
1826,1192,2,active,monthly,2023-08-29,,12.0,0,2023-09-12 00:00:00,
1827,1193,1,cancelled,monthly,2025-06-14,2025-10-23,0.0,0,,Missing features
1828,1193,3,active,annual,2025-10-23,,15.83,0,,
1829,1194,2,active,monthly,2025-08-25,,12.0,0,2025-09-08 00:00:00,
1830,1195,1,active,annual,2024-06-29,,0.0,0,,
1831,1196,1,cancelled,annual,2023-11-05,2024-06-04,0.0,0,,Not using it
1832,1196,5,active,monthly,2024-06-04,,59.0,0,,
1833,1197,3,cancelled,annual,2023-02-25,2024-02-18,15.83,0,2023-03-11 00:00:00,Not using it
1834,1197,2,active,monthly,2024-02-18,,12.0,0,,
1835,1198,1,active,annual,2023-12-12,,0.0,0,,
1836,1199,3,expired,annual,2023-08-15,2024-05-26,11.88,25,2023-08-29 00:00:00,Budget cuts
1837,1199,3,cancelled,annual,2024-05-26,,15.83,0,,
1838,1200,1,expired,monthly,2023-09-29,2024-03-03,0.0,10,,Not using it
1839,1200,5,cancelled,monthly,2024-03-03,2024-11-25,53.1,10,,Too expensive
1840,1200,3,active,monthly,2024-11-25,,19.0,0,,
