customer_id,company_name,industry,is_churned,plan_tier,mrr_usd,total_events,last_activity,avg_session_sec,unique_features,team_size,latest_nps,recency_days,R_score,F_score,V_score,rfv_total,segment
908,OnyxGroup,Logistics,0,professional,39.0,44,2024-12-24 16:40:11,2066.6,4,0.0,7.0,464,1,3,3,7,🟠 At Risk
909,SageVentures,Marketing,1,enterprise,199.0,27,2025-09-24 18:18:21,1628.608695652174,5,0.0,4.0,190,3,1,4,8,🟡 New/Promising
910,DriftLogic,E-commerce,1,free,0.0,37,2025-10-13 09:55:02,1681.0,6,0.0,3.0,171,4,2,1,7,🟡 New/Promising
911,Luna HQ,Education,0,professional,39.0,33,2025-02-07 08:50:29,1518.7142857142858,4,0.0,6.0,419,1,1,3,5,🔴 High-Value Sleepers
912,Vertex Corp,Healthcare,0,free,0.0,53,2025-07-01 18:22:39,1494.5555555555557,7,0.0,4.0,275,2,4,1,7,🟠 At Risk
913,Vertex Ops,Real Estate,1,professional,59.0,43,2025-10-21 12:47:44,1809.8055555555557,6,0.0,9.0,163,4,3,4,11,🟢 Champions
914,RushCorp,Manufacturing,0,free,0.0,52,2025-08-31 14:46:30,1866.8648648648648,5,0.0,9.0,214,3,4,1,8,🔵 Loyal Customers
915,Keen Solutions,Logistics,1,free,0.0,38,2025-07-12 06:11:35,2009.5625,6,0.0,8.0,264,2,2,1,5,⚪ Dormant/Lost
916,TidalDigital,Manufacturing,0,free,0.0,33,2025-09-01 04:51:55,1681.4333333333334,5,0.0,2.0,213,3,1,1,5,🟡 New/Promising
917,MetaOps,Consulting,0,enterprise,99.0,40,2025-08-13 00:32:00,1933.6774193548388,4,0.0,2.0,232,2,2,4,8,🔴 High-Value Sleepers
918,PulseStack,Retail,0,professional,39.0,48,2025-04-25 18:59:12,1818.088888888889,5,0.0,8.0,342,1,4,3,8,🟠 At Risk
919,OrbitPro,Consulting,0,enterprise,79.2,39,2025-10-18 20:51:08,1817.4,3,0.0,1.0,166,4,2,4,10,🟢 Champions
920,Rush Logic,Education,0,professional,59.0,42,2025-08-19 09:17:43,1841.7333333333333,5,0.0,7.0,226,2,3,4,9,🟠 At Risk
921,Flux Works,Media,0,starter,19.0,41,2025-05-01 23:32:20,1630.0357142857142,4,0.0,8.0,336,1,3,3,7,🟠 At Risk
922,HiveOps,Education,0,free,0.0,41,2025-03-18 16:14:46,1955.138888888889,3,0.0,2.0,380,1,3,1,5,🟠 At Risk
923,TrekDynamics,E-commerce,0,professional,35.1,41,2025-04-27 11:36:59,1941.878787878788,5,0.0,7.0,340,1,3,3,7,🟠 At Risk
924,LunaStack,Marketing,0,free,0.0,53,2025-10-19 05:14:18,1825.8139534883721,7,0.0,9.0,165,4,4,1,9,🔵 Loyal Customers
925,DriftDynamics,Education,0,free,0.0,50,2025-10-08 20:05:23,1759.95,6,0.0,9.0,176,4,4,1,9,🔵 Loyal Customers
926,XenonHub,Technology,0,free,0.0,37,2025-09-07 23:05:34,1656.2727272727273,6,0.0,,207,3,2,1,6,🟡 New/Promising
927,Beam Platform,E-commerce,1,professional,59.0,43,2025-10-21 04:43:29,1699.5263157894738,6,0.0,5.0,163,4,3,4,11,🟢 Champions
928,KiteTech,Real Estate,0,professional,49.17,31,2025-03-13 14:02:37,2004.2307692307693,4,0.0,9.0,385,1,1,4,6,🔴 High-Value Sleepers
929,Tidal Corp,Real Estate,0,professional,59.0,43,2025-09-28 13:03:42,1852.34375,2,0.0,9.0,186,3,3,4,10,🟢 Champions
930,Rift IO,Manufacturing,0,free,0.0,43,2025-08-24 05:22:39,1972.4117647058824,5,0.0,2.0,221,3,3,1,7,🔵 Loyal Customers
931,Ultra Studio,Manufacturing,0,free,0.0,52,2025-08-22 17:49:45,1987.5128205128206,7,0.0,7.0,223,3,4,1,8,🔵 Loyal Customers
932,TrekLabs,Marketing,0,free,0.0,45,2025-10-02 15:06:21,1709.3589743589744,6,0.0,10.0,182,4,4,1,9,🔵 Loyal Customers
933,HiveGroup,E-commerce,0,starter,12.0,43,2025-09-24 21:00:46,1754.2432432432433,7,0.0,9.0,190,3,3,2,8,🔵 Loyal Customers
934,Beam Analytics,Retail,0,enterprise,61.88,57,2025-08-20 05:25:17,1796.3061224489795,6,0.0,9.0,225,3,4,4,11,🟢 Champions
935,SyncDynamics,Manufacturing,0,professional,32.5,48,2025-08-20 00:20:31,1706.8918918918919,3,0.0,8.0,225,3,4,3,10,🟢 Champions
936,ZealHQ,Marketing,0,free,0.0,45,2025-09-24 17:17:10,2133.846153846154,4,0.0,5.0,190,3,4,1,8,🔵 Loyal Customers
937,DriftPlatform,Legal,1,free,0.0,48,2025-07-03 12:18:13,1907.3,5,0.0,8.0,273,2,4,1,7,🟠 At Risk
938,JadeDynamics,Telecommunications,0,professional,35.1,39,2025-06-16 08:40:11,1688.2162162162163,6,0.0,7.0,290,2,2,3,7,🔴 High-Value Sleepers
939,HubGroup,Manufacturing,0,free,0.0,44,2025-10-25 13:50:13,1803.9142857142858,6,0.0,9.0,159,4,3,1,8,🔵 Loyal Customers
940,PeakCloud,Finance,0,starter,12.0,27,2025-08-21 04:33:12,1924.8695652173913,5,0.0,3.0,224,3,1,2,6,🟡 New/Promising
941,Data Studio,Consulting,0,free,0.0,48,2025-10-29 09:05:45,1850.5135135135135,6,0.0,10.0,155,4,4,1,9,🔵 Loyal Customers
942,EdgeStudio,Education,0,professional,59.0,36,2025-10-08 05:48:35,1942.6296296296296,3,0.0,,176,4,1,4,9,🟡 New/Promising
943,VertexGroup,Real Estate,0,professional,35.1,47,2025-09-25 15:19:09,1903.4736842105262,5,0.0,9.0,189,3,4,3,10,🟢 Champions
944,TrekHQ,Logistics,1,free,0.0,35,2025-08-04 06:50:41,1650.40625,4,0.0,6.0,241,2,1,1,4,⚪ Dormant/Lost
945,Jet Corp,Media,0,professional,49.17,32,2025-10-20 00:49:49,1581.8846153846155,4,0.0,,164,4,1,4,9,🟡 New/Promising
946,XenonIO,Education,0,professional,36.88,40,2025-09-01 13:01:10,1832.5806451612902,6,0.0,7.0,213,3,2,3,8,🟡 New/Promising
947,OrbitLabs,Education,0,professional,49.17,34,2025-10-22 19:05:18,2522.2608695652175,5,0.0,3.0,162,4,1,4,9,🟡 New/Promising
948,OrbitPlatform,Finance,1,enterprise,99.0,47,2025-10-15 22:36:16,1961.0975609756097,6,0.0,8.0,169,4,4,4,12,🟢 Champions
949,ZealWorks,Technology,1,professional,49.17,42,2025-10-21 14:29:17,2018.75,3,0.0,,163,4,3,4,11,🟢 Champions
950,Ultra Ventures,Manufacturing,0,professional,32.5,47,2025-10-30 18:09:58,1839.175,5,0.0,8.0,154,4,4,3,11,🟢 Champions
951,DataLabs,Technology,1,professional,29.25,38,2025-03-09 23:09:14,1816.6666666666667,8,0.0,4.0,389,1,2,3,6,🔴 High-Value Sleepers
952,Link Cloud,Real Estate,1,enterprise,70.12,36,2025-08-20 09:46:49,2239.076923076923,4,0.0,6.0,225,3,1,4,8,🟡 New/Promising
953,KiteNet,Consulting,0,enterprise,199.0,33,2025-10-25 06:29:28,1895.0434782608695,4,0.0,0.0,159,4,1,4,9,🟡 New/Promising
954,Data Ventures,Telecommunications,0,free,0.0,48,2025-06-09 06:55:36,1922.4594594594594,9,0.0,10.0,297,1,4,1,6,🟠 At Risk
955,HubStack,Logistics,1,free,0.0,48,2025-07-06 22:54:35,1677.657894736842,4,0.0,8.0,270,2,4,1,7,🟠 At Risk
956,YieldSolutions,Consulting,0,starter,8.5,45,2025-08-20 18:45:27,1669.4358974358975,6,0.0,9.0,225,3,4,2,9,🔵 Loyal Customers
957,ArcTech,Marketing,1,enterprise,99.0,39,2025-09-15 13:19:36,1514.7777777777778,4,0.0,,199,3,2,4,9,🟡 New/Promising
958,GridIO,Media,0,professional,59.0,49,2025-09-08 18:40:06,1898.0,5,0.0,9.0,206,3,4,4,11,🟢 Champions
959,BeamHub,Insurance,1,professional,39.0,34,2025-08-25 17:39:40,1783.625,4,0.0,3.0,220,3,1,3,7,🟡 New/Promising
960,Peak AI,Retail,0,enterprise,70.12,36,2025-10-28 16:55:58,2170.9666666666667,3,0.0,6.0,156,4,1,4,9,🟡 New/Promising
961,Unit Hub,Logistics,0,starter,9.6,37,2025-09-19 14:19:33,1756.774193548387,2,0.0,10.0,195,3,2,2,7,🟡 New/Promising
962,YieldDynamics,Finance,1,professional,50.15,42,2025-02-27 08:30:24,1836.9411764705883,6,0.0,8.0,399,1,3,4,8,🟠 At Risk
963,Grid Hub,Telecommunications,0,professional,39.0,42,2025-09-22 13:24:26,1639.896551724138,6,0.0,6.0,192,3,3,3,9,🔵 Loyal Customers
964,Core Works,Healthcare,0,starter,19.0,43,2025-10-10 18:19:21,1519.4054054054054,7,0.0,10.0,174,4,3,3,10,🟢 Champions
965,IrisAnalytics,Telecommunications,0,professional,27.62,42,2025-10-29 18:45:00,1686.5,3,0.0,6.0,155,4,3,3,10,🟢 Champions
966,Glow Hub,Insurance,0,free,0.0,39,2025-10-11 10:14:17,1350.8666666666666,4,0.0,8.0,173,4,2,1,7,🟡 New/Promising
967,JadeHub,Marketing,0,enterprise,99.0,41,2025-05-26 04:45:17,1690.0294117647059,5,0.0,8.0,311,1,3,4,8,🟠 At Risk
968,Grid Group,Media,1,professional,39.0,45,2025-10-19 08:56:26,1776.2,4,0.0,,165,4,4,3,11,🟢 Champions
969,PulseCloud,Manufacturing,0,professional,32.5,53,2025-02-17 16:30:30,2073.2045454545455,5,0.0,6.0,409,1,4,3,8,🟠 At Risk
970,Ion Dev,Real Estate,1,starter,12.0,48,2025-10-12 21:07:39,1555.5263157894738,4,0.0,8.0,172,4,4,2,10,🟢 Champions
971,FlowNet,Real Estate,0,starter,12.0,41,2025-09-18 17:02:36,1558.138888888889,4,0.0,9.0,196,3,3,2,8,🔵 Loyal Customers
972,Data Digital,Healthcare,0,free,0.0,41,2025-07-19 06:18:20,1730.8125,4,0.0,10.0,257,2,3,1,6,🟠 At Risk
973,Peak Ventures,Legal,0,starter,15.83,39,2025-10-05 19:37:06,1758.0967741935483,6,0.0,7.0,179,4,2,2,8,🟡 New/Promising
974,ArcLabs,Telecommunications,0,free,0.0,44,2025-08-22 00:32:01,1661.8285714285714,4,0.0,7.0,223,3,3,1,7,🔵 Loyal Customers
975,Nexus Systems,Legal,0,starter,19.0,32,2025-08-06 15:28:45,1460.0,3,0.0,6.0,239,2,1,3,6,🔴 High-Value Sleepers
976,Edge Ops,Manufacturing,0,starter,10.0,37,2025-09-16 12:01:38,2026.25,7,0.0,5.0,198,3,2,2,7,🟡 New/Promising
977,YieldOps,Education,0,enterprise,99.0,29,2025-06-25 11:14:50,1815.0,5,0.0,5.0,281,2,1,4,7,🔴 High-Value Sleepers
978,Beam HQ,Finance,0,professional,27.62,33,2025-10-28 00:54:08,2070.4074074074074,3,0.0,6.0,156,4,1,3,8,🟡 New/Promising
979,Drift Studio,Education,1,starter,12.0,34,2025-07-05 08:23:59,1677.2333333333333,2,0.0,8.0,271,2,1,2,5,⚪ Dormant/Lost
980,ZealPlatform,Manufacturing,1,professional,49.17,54,2025-06-21 09:29:44,1808.6530612244899,6,0.0,5.0,285,2,4,4,10,🟢 Champions
981,QuarkPlatform,Logistics,1,enterprise,149.25,34,2025-08-29 18:16:23,2037.2592592592594,5,0.0,9.0,216,3,1,4,8,🟡 New/Promising
982,Rush Ventures,E-commerce,0,enterprise,99.0,34,2025-03-23 01:10:21,1560.2413793103449,4,0.0,4.0,375,1,1,4,6,🔴 High-Value Sleepers
983,OrbitCorp,E-commerce,0,professional,32.5,43,2025-06-14 13:06:43,1856.6451612903227,4,0.0,0.0,292,1,3,3,7,🟠 At Risk
984,QuarkLabs,Manufacturing,0,professional,32.5,31,2025-08-02 17:08:18,1445.0833333333333,3,0.0,4.0,243,2,1,3,6,🔴 High-Value Sleepers
985,CloudIO,Media,0,starter,10.0,51,2025-08-22 20:35:56,1992.046511627907,9,0.0,7.0,223,3,4,2,9,🔵 Loyal Customers
986,Sage Studio,Telecommunications,1,starter,19.0,34,2025-02-03 01:27:45,1797.25,4,0.0,10.0,423,1,1,3,5,🔴 High-Value Sleepers
987,DataOps,Real Estate,1,starter,12.0,40,2025-03-26 18:56:37,1605.235294117647,6,0.0,6.0,372,1,2,2,5,⚪ Dormant/Lost
988,Arc Systems,Healthcare,0,professional,32.5,50,2025-09-11 18:52:15,2034.6666666666667,3,0.0,8.0,203,3,4,3,10,🟢 Champions
989,MistDynamics,E-commerce,0,starter,16.15,37,2025-02-19 09:16:33,1654.0,6,0.0,6.0,407,1,2,3,6,🔴 High-Value Sleepers
990,Data Platform,Legal,1,enterprise,66.0,28,2025-06-11 07:43:15,1895.7826086956522,2,0.0,8.0,295,1,1,4,6,🔴 High-Value Sleepers
991,PulseDynamics,Marketing,0,starter,9.0,51,2025-10-23 22:47:50,1689.2380952380952,7,0.0,9.0,161,4,4,2,10,🟢 Champions
992,Jet Group,Consulting,0,free,0.0,44,2025-10-08 22:16:01,1779.4285714285713,4,0.0,8.0,176,4,3,1,8,🔵 Loyal Customers
993,Bolt Hub,Logistics,0,professional,39.0,35,2025-02-19 10:34:41,1878.0714285714287,5,0.0,8.0,407,1,1,3,5,🔴 High-Value Sleepers
994,OnyxPro,Technology,0,professional,59.0,41,2025-10-19 10:06:57,1835.0967741935483,7,0.0,7.0,165,4,3,4,11,🟢 Champions
995,Warp Cloud,Media,1,starter,10.0,42,2025-08-20 16:09:13,2211.969696969697,6,0.0,7.0,225,3,3,2,8,🔵 Loyal Customers
996,XenonPro,Media,0,starter,12.0,44,2025-10-29 23:19:26,1457.9166666666667,5,0.0,9.0,155,4,3,2,9,🔵 Loyal Customers
997,Edge AI,Education,1,free,0.0,42,2025-08-16 01:54:49,2214.4594594594596,5,0.0,8.0,229,2,3,1,6,🟠 At Risk
998,Trek Hub,E-commerce,0,starter,12.0,41,2025-09-04 04:41:06,1709.030303030303,5,0.0,8.0,210,3,3,2,8,🔵 Loyal Customers
999,Pulse Corp,Insurance,0,free,0.0,44,2025-07-28 22:13:02,1652.4571428571428,3,0.0,8.0,248,2,3,1,6,🟠 At Risk
1000,SyncStack,Marketing,0,free,0.0,36,2025-08-12 06:12:55,1689.0344827586207,5,0.0,7.0,233,2,2,1,5,⚪ Dormant/Lost
1001,Flow IO,Manufacturing,1,professional,39.0,37,2025-10-18 16:18:59,2025.84375,3,0.0,9.0,166,4,2,3,9,🟡 New/Promising
1002,RushWorks,Finance,1,professional,31.2,40,2025-10-05 08:06:01,1428.3714285714286,3,0.0,8.0,179,4,2,3,9,🟡 New/Promising
1003,LinkWorks,Healthcare,0,starter,19.0,42,2025-09-22 07:34:48,1863.2894736842106,5,0.0,9.0,192,3,3,3,9,🔵 Loyal Customers
1004,MetaPlatform,Logistics,0,professional,53.1,35,2024-04-13 12:23:54,2144.233333333333,4,0.0,2.0,719,1,1,4,6,🔴 High-Value Sleepers
1005,WarpGroup,Consulting,0,enterprise,99.0,39,2025-06-28 08:30:44,1972.1724137931035,4,0.0,9.0,278,2,2,4,8,🔴 High-Value Sleepers
1006,LunaSoftware,Insurance,0,professional,39.0,50,2025-09-22 11:08:27,1824.2051282051282,6,0.0,7.0,192,3,4,3,10,🟢 Champions
1007,OnyxNet,Legal,0,starter,10.0,48,2025-10-05 00:55:45,1989.5,4,0.0,9.0,179,4,4,2,10,🟢 Champions
1008,DataTech,Healthcare,0,free,0.0,48,2025-08-04 11:25:03,1847.0,7,0.0,9.0,241,2,4,1,7,🟠 At Risk
1009,LinkDigital,Manufacturing,0,starter,10.2,46,2025-06-20 13:42:45,1878.081081081081,6,0.0,9.0,286,2,4,2,8,🟠 At Risk
1010,FlowAnalytics,Legal,1,free,0.0,35,2025-06-27 11:07:05,1716.1379310344828,5,0.0,9.0,279,2,1,1,4,⚪ Dormant/Lost
1011,Zeal Labs,Technology,0,free,0.0,37,2025-05-12 18:28:00,2011.3225806451612,2,0.0,7.0,325,1,2,1,4,⚪ Dormant/Lost
1012,Luna Hub,E-commerce,0,professional,49.17,48,2025-08-14 10:44:41,1927.1538461538462,4,0.0,0.0,231,2,4,4,10,🟢 Champions
1013,SyncPro,Healthcare,0,professional,59.0,30,2025-10-12 06:05:55,1503.9583333333333,5,0.0,8.0,172,4,1,4,9,🟡 New/Promising
1014,Peak Studio,Real Estate,0,free,0.0,41,2025-05-16 01:24:37,1996.78125,4,0.0,1.0,321,1,3,1,5,🟠 At Risk
1015,QuarkVentures,Manufacturing,0,starter,19.0,54,2025-08-21 14:41:23,1688.7826086956522,7,0.0,7.0,224,3,4,3,10,🟢 Champions
1016,Iris Studio,Real Estate,0,professional,53.1,41,2025-03-26 04:17:27,1912.5333333333333,4,0.0,9.0,372,1,3,4,8,🟠 At Risk
1017,Zeal Platform,Education,1,professional,39.0,45,2025-10-30 00:26:39,1812.2432432432433,4,0.0,8.0,154,4,4,3,11,🟢 Champions
1018,BoltStack,Legal,0,starter,10.0,48,2025-10-10 10:07:52,1884.75,7,0.0,7.0,174,4,4,2,10,🟢 Champions
1019,Jet Net,Real Estate,0,starter,15.83,36,2025-07-14 23:10:44,1400.7333333333333,5,0.0,8.0,262,2,2,2,6,🟤 Need Attention
1020,Jade Logic,Real Estate,0,professional,49.17,44,2025-08-18 23:21:09,1717.9166666666667,7,0.0,3.0,227,2,3,4,9,🟠 At Risk
1021,ZealSoftware,Marketing,0,professional,39.0,48,2025-09-25 01:54:27,1967.9285714285713,4,0.0,1.0,189,3,4,3,10,🟢 Champions
1022,GlowAnalytics,Technology,0,free,0.0,36,2025-10-09 22:47:27,1724.2,7,0.0,4.0,175,4,2,1,7,🟡 New/Promising
1023,DataSystems,Insurance,0,enterprise,99.0,45,2024-11-19 23:36:27,1811.4285714285713,5,0.0,10.0,499,1,4,4,9,🟠 At Risk
1024,Arc Hub,Finance,0,free,0.0,49,2025-10-18 23:19:06,1855.0833333333333,5,0.0,4.0,166,4,4,1,9,🔵 Loyal Customers
1025,FluxHQ,Education,0,professional,49.17,58,2025-10-21 17:13:22,1846.2340425531916,6,0.0,6.0,163,4,4,4,12,🟢 Champions
1026,VineIO,Retail,1,free,0.0,37,2025-08-08 18:38:29,1687.4848484848485,6,0.0,9.0,237,2,2,1,5,⚪ Dormant/Lost
1027,Drift Platform,Healthcare,0,enterprise,74.25,45,2025-04-06 06:50:10,1679.764705882353,5,0.0,4.0,361,1,4,4,9,🟠 At Risk
1028,GlowOps,Consulting,0,starter,15.83,43,2025-03-11 22:53:33,1798.3142857142857,4,0.0,10.0,387,1,3,3,7,🟠 At Risk
1029,GridLogic,Healthcare,1,professional,59.0,34,2025-10-24 08:50:46,1666.32,5,0.0,8.0,160,4,1,4,9,🟡 New/Promising
1030,Hive Corp,Finance,0,professional,49.17,32,2025-05-08 19:39:32,1530.4782608695652,4,0.0,8.0,329,1,1,4,6,🔴 High-Value Sleepers
1031,Rift Works,Manufacturing,0,starter,12.0,46,2025-04-12 13:21:51,1797.9473684210527,5,0.0,9.0,355,1,4,2,7,🟠 At Risk
1032,ZenOps,Healthcare,0,free,0.0,37,2025-06-06 04:09:52,1593.12,1,0.0,7.0,300,1,2,1,4,⚪ Dormant/Lost
1033,WarpLabs,Finance,0,professional,32.5,48,2025-09-29 01:51:32,1777.775,5,0.0,5.0,185,3,4,3,10,🟢 Champions
1034,CoreSystems,Manufacturing,1,free,0.0,32,2025-09-09 13:31:45,1819.391304347826,2,0.0,,205,3,1,1,5,🟡 New/Promising
1035,JadeVentures,Logistics,1,enterprise,74.25,32,2025-10-02 22:39:52,1640.6785714285713,3,0.0,10.0,182,4,1,4,9,🟡 New/Promising
1036,Mist Works,Retail,0,professional,59.0,36,2025-08-25 09:57:21,1791.7575757575758,1,0.0,,220,3,2,4,9,🟡 New/Promising
1037,SageStack,Marketing,1,starter,13.46,42,2025-09-18 21:33:12,1793.5151515151515,2,0.0,10.0,196,3,3,2,8,🔵 Loyal Customers
1038,DriftIO,Consulting,0,free,0.0,42,2025-10-06 18:02:56,2089.4166666666665,2,0.0,5.0,178,4,3,1,8,🔵 Loyal Customers
1039,Peak Dynamics,Marketing,0,starter,19.0,46,2025-06-07 20:13:58,2011.0487804878048,4,0.0,,299,1,4,3,8,🟠 At Risk
1040,Vine Works,Retail,0,starter,19.0,41,2025-07-10 04:58:27,1566.9705882352941,5,0.0,8.0,266,2,3,3,8,🟠 At Risk
1041,Ion Ops,Media,0,free,0.0,32,2025-08-17 00:59:42,1628.4074074074074,4,0.0,7.0,228,2,1,1,4,⚪ Dormant/Lost
1042,Warp Works,Legal,0,professional,47.2,29,2025-09-30 12:57:31,1660.7272727272727,3,0.0,8.0,184,3,1,3,7,🟡 New/Promising
1043,NexusSystems,Telecommunications,0,free,0.0,31,2025-10-13 06:22:52,1907.5,4,0.0,0.0,171,4,1,1,6,🟡 New/Promising
1044,Xenon Software,Manufacturing,0,starter,19.0,40,2025-04-23 06:47:10,1485.7931034482758,3,0.0,10.0,344,1,2,3,6,🔴 High-Value Sleepers
1045,Nexus Analytics,Retail,1,starter,10.0,46,2025-10-07 09:30:21,1856.9756097560976,7,0.0,10.0,177,4,4,2,10,🟢 Champions
1046,JadeAI,Retail,0,free,0.0,25,2025-07-20 17:27:46,1901.8,2,0.0,7.0,256,2,1,1,4,⚪ Dormant/Lost
1047,DataWorks,Real Estate,0,professional,59.0,40,2025-10-13 18:42:17,1708.4545454545455,7,0.0,10.0,171,4,2,4,10,🟢 Champions
1048,UltraNet,Education,0,free,0.0,31,2025-05-01 22:01:51,1949.1904761904761,3,0.0,3.0,336,1,1,1,3,⚪ Dormant/Lost
1049,OnyxPlatform,Telecommunications,0,starter,10.0,39,2025-07-23 06:07:08,1746.78125,3,0.0,10.0,253,2,2,2,6,🟤 Need Attention
1050,Grid Cloud,Education,0,professional,47.2,34,2024-12-19 03:11:15,1921.857142857143,4,0.0,,469,1,1,3,5,🔴 High-Value Sleepers
1051,BeamHQ,Insurance,0,enterprise,82.5,34,2025-07-21 11:05:47,1945.0,5,0.0,10.0,255,2,1,4,7,🔴 High-Value Sleepers
1052,Luna Net,Media,0,free,0.0,39,2025-10-14 20:06:40,1693.235294117647,3,0.0,0.0,170,4,2,1,7,🟡 New/Promising
1053,Kite Hub,Consulting,0,starter,17.1,39,2025-05-17 12:13:18,2085.0857142857144,3,0.0,2.0,320,1,2,3,6,🔴 High-Value Sleepers
1054,NexusTech,Insurance,1,starter,12.0,46,2025-10-28 09:25:17,2225.4285714285716,5,0.0,,156,4,4,2,10,🟢 Champions
1055,NovaSoftware,Legal,1,free,0.0,32,2025-03-09 14:10:46,2112.259259259259,3,0.0,6.0,389,1,1,1,3,⚪ Dormant/Lost
1056,UnitCorp,Logistics,0,enterprise,82.5,39,2024-09-18 21:40:14,1696.3214285714287,5,0.0,5.0,561,1,2,4,7,🔴 High-Value Sleepers
1057,UltraDynamics,Education,0,starter,12.67,39,2025-06-22 09:06:48,1501.1290322580646,6,0.0,8.0,284,2,2,2,6,🟤 Need Attention
1058,QuarkAnalytics,Insurance,0,free,0.0,49,2025-10-09 03:01:13,1917.5128205128206,4,0.0,5.0,175,4,4,1,9,🔵 Loyal Customers
1059,Pulse Ops,Telecommunications,0,professional,26.0,42,2025-09-16 18:39:26,1594.7777777777778,3,0.0,10.0,198,3,3,3,9,🔵 Loyal Customers
1060,ZenPro,Retail,0,free,0.0,32,2025-06-09 00:38:00,1898.3333333333333,5,0.0,8.0,297,1,1,1,3,⚪ Dormant/Lost
1061,Vine Pro,Legal,0,starter,12.0,44,2025-06-21 18:35:50,1849.0263157894738,6,0.0,7.0,285,2,3,2,7,🟠 At Risk
1062,WaveSolutions,Retail,0,enterprise,70.12,45,2025-04-21 14:12:31,1285.3030303030303,5,0.0,6.0,346,1,4,4,9,🟠 At Risk
1063,Rush Stack,Retail,1,free,0.0,45,2025-07-10 18:37:35,1973.157894736842,6,0.0,4.0,266,2,4,1,7,🟠 At Risk
1064,ZenAI,Legal,0,free,0.0,29,2025-10-26 02:59:05,2210.8260869565215,2,0.0,4.0,158,4,1,1,6,🟡 New/Promising
1065,HubSystems,Healthcare,0,starter,15.83,40,2025-08-15 00:54:02,1763.03125,7,0.0,6.0,230,2,2,3,7,🔴 High-Value Sleepers
1066,MetaGroup,E-commerce,0,starter,12.0,36,2025-06-18 19:08:51,1529.3103448275863,3,0.0,1.0,288,2,2,2,6,🟤 Need Attention
1067,RiftLogic,Finance,1,free,0.0,37,2025-10-26 04:24:58,1942.642857142857,4,0.0,9.0,158,4,2,1,7,🟡 New/Promising
1068,KeenGroup,Insurance,1,professional,31.2,49,2025-09-02 05:06:24,1833.0238095238096,5,0.0,6.0,212,3,4,3,10,🟢 Champions
1069,Bolt Analytics,Healthcare,1,professional,35.1,47,2025-06-25 07:11:03,1928.4146341463415,4,0.0,8.0,281,2,4,3,9,🟠 At Risk
1070,CorePro,Healthcare,0,enterprise,99.0,44,2025-09-25 09:48:52,2083.470588235294,6,0.0,8.0,189,3,3,4,10,🟢 Champions
1071,UltraAnalytics,Finance,1,starter,10.0,41,2025-06-20 05:03:48,1943.7857142857142,3,0.0,7.0,286,2,3,2,7,🟠 At Risk
1072,XenonCorp,Education,0,free,0.0,36,2024-12-23 11:14:19,1565.3,6,0.0,3.0,465,1,2,1,4,⚪ Dormant/Lost
1073,Quark HQ,Manufacturing,1,free,0.0,35,2025-09-08 23:58:31,1854.7666666666667,3,0.0,8.0,205,3,1,1,5,🟡 New/Promising
1074,Acme Dev,Healthcare,0,professional,32.5,40,2025-08-22 23:31:43,1702.8285714285714,5,0.0,7.0,223,3,2,3,8,🟡 New/Promising
1075,FlowSoftware,Manufacturing,0,starter,10.2,42,2025-09-21 03:27:29,1918.8620689655172,8,0.0,8.0,193,3,3,2,8,🔵 Loyal Customers
1076,Zen Solutions,Healthcare,0,professional,32.5,41,2025-10-16 19:09:54,1757.3030303030303,5,0.0,10.0,168,4,3,3,10,🟢 Champions
1077,Jade Labs,Marketing,0,enterprise,84.15,44,2025-10-28 23:01:26,1839.9142857142858,3,0.0,9.0,156,4,3,4,11,🟢 Champions
1078,Pulse Digital,Legal,0,free,0.0,38,2025-09-11 05:32:04,1888.7241379310344,5,0.0,3.0,203,3,2,1,6,🟡 New/Promising
1079,Quark AI,Technology,0,enterprise,99.0,40,2025-10-11 15:22:28,1862.1351351351352,8,0.0,3.0,173,4,2,4,10,🟢 Champions
1080,KeenLabs,Logistics,0,free,0.0,39,2025-07-15 09:41:50,1883.4117647058824,5,0.0,8.0,261,2,2,1,5,⚪ Dormant/Lost
1081,Edge Software,Consulting,0,starter,19.0,35,2025-05-27 01:07:14,2009.4516129032259,5,0.0,9.0,310,1,1,3,5,🔴 High-Value Sleepers
1082,WarpWorks,E-commerce,0,starter,12.0,42,2024-12-23 13:13:08,1895.3142857142857,6,0.0,7.0,465,1,3,2,6,🟠 At Risk
1083,KiteCorp,Logistics,1,professional,49.17,45,2025-06-19 15:32:13,1664.5128205128206,8,0.0,6.0,287,2,4,4,10,🟢 Champions
1084,GlowGroup,Insurance,0,starter,12.0,55,2025-09-17 21:39:56,1851.7045454545455,5,0.0,7.0,197,3,4,2,9,🔵 Loyal Customers
1085,EdgeDynamics,Telecommunications,0,professional,59.0,34,2025-10-21 08:25:07,1952.2222222222222,6,0.0,7.0,163,4,1,4,9,🟡 New/Promising
1086,Cloud Corp,Consulting,0,professional,39.0,36,2025-09-15 12:37:26,2019.59375,5,0.0,,199,3,2,3,8,🟡 New/Promising
1087,Kite Group,Logistics,0,professional,49.17,43,2025-08-22 04:07:13,2017.5151515151515,5,0.0,,223,3,3,4,10,🟢 Champions
